Agency,UZA_Name,UACE_Code,Report_Year,Mode_Name,UZA_Area(Sq Miles),UZA_Pop,Service_Area(Sq Miles),Service_Area_Pop,Time_Period,VRM,VRH,UPT
"City of Pullman, dba: Pullman Transit",,,2024,Bus,0.0,,,,Annual Total,376183.0,26367.0,695887.0
"Tillamook County Transportation District, dba: The Wave",,,2024,Commuter Bus,0.0,,,,Annual Total,214793.0,6417.0,12887.0
"Tillamook County Transportation District, dba: The Wave",,,2024,Demand Response,0.0,,,,Annual Total,126753.0,6581.0,13943.0
"Tillamook County Transportation District, dba: The Wave",,,2024,Bus,0.0,,,,Annual Total,432728.0,17665.0,85545.0
People for People Yakima,"Yakima, WA",97507.0,2024,Commuter Bus,55.77,133145.0,4295.0,256643.0,Annual Total,127890.0,4330.0,15072.0
People for People Yakima,"Yakima, WA",97507.0,2024,Demand Response,55.77,133145.0,4295.0,256643.0,Annual Total,253677.0,13974.0,19327.0
People for People Yakima,"Yakima, WA",97507.0,2024,Bus,55.77,133145.0,4295.0,256643.0,Annual Total,20351.0,1016.0,540.0
Island Transit,,,2024,Demand Response,0.0,,,,Annual Total,375518.0,22201.0,50643.0
Island Transit,,,2024,Bus,0.0,,,,Annual Total,1484880.0,53148.0,380766.0
Island Transit,,,2024,Vanpool,0.0,,,,Annual Total,397416.0,14907.0,65373.0
"Klickitat County Senior Services, dba: Mount Adams Transportation Service",,,2024,Demand Response,0.0,,,,Annual Total,263278.0,11262.0,8806.0
"Klickitat County Senior Services, dba: Mount Adams Transportation Service",,,2024,Bus,0.0,,,,Annual Total,126247.0,5628.0,12280.0
"City of Silverton, dba: Silver Trolley",,,2024,Demand Response,0.0,,,,Annual Total,14289.0,1928.0,6221.0
South Clackamas Transportation District,,,2024,Bus,0.0,,,,Annual Total,293578.0,12793.0,27053.0
Clallam Transit System,,,2024,Demand Response,0.0,,,,Annual Total,377716.0,24956.0,48178.0
Clallam Transit System,,,2024,Bus,0.0,,,,Annual Total,1206007.0,56645.0,803963.0
Clallam Transit System,,,2024,Vanpool,0.0,,,,Annual Total,437649.0,12504.0,46693.0
Coos County Area Transit,,,2024,Commuter Bus,0.0,,,,Annual Total,125287.0,4653.0,7945.0
Coos County Area Transit,,,2024,Demand Response,0.0,,,,Annual Total,44771.0,4609.0,9811.0
Coos County Area Transit,,,2024,Bus,0.0,,,,Annual Total,154895.0,11855.0,54316.0
"Curry County Public Transit Service District, dba: Curry Public Transit Inc",,,2024,Demand Response,0.0,,,,Annual Total,48676.0,4010.0,13187.0
"Curry County Public Transit Service District, dba: Curry Public Transit Inc",,,2024,Bus,0.0,,,,Annual Total,225368.0,7656.0,11184.0
"Grant County Transportation Authority, dba: Grant Transit Authority",,,2024,Demand Response,0.0,,,,Annual Total,111435.0,2624.0,4467.0
"Grant County Transportation Authority, dba: Grant Transit Authority",,,2024,Demand Response,0.0,,,,Annual Total,245302.0,15571.0,34330.0
"Grant County Transportation Authority, dba: Grant Transit Authority",,,2024,Bus,0.0,,,,Annual Total,477600.0,25435.0,137795.0
"Grant County Transportation Authority, dba: Grant Transit Authority",,,2024,Vanpool,0.0,,,,Annual Total,165422.0,2779.0,21336.0
"Lincoln County Transportation Service District, dba: Lincoln County Transit",,,2024,Commuter Bus,0.0,,,,Annual Total,91619.0,3240.0,8133.0
"Lincoln County Transportation Service District, dba: Lincoln County Transit",,,2024,Demand Response,0.0,,,,Annual Total,131735.0,5732.0,54716.0
"Lincoln County Transportation Service District, dba: Lincoln County Transit",,,2024,Bus,0.0,,,,Annual Total,300714.0,20832.0,225878.0
Mountain Rides Transportation Authority,,,2024,Demand Response,0.0,,,,Annual Total,55249.0,3170.0,895.0
Mountain Rides Transportation Authority,,,2024,Bus,0.0,,,,Annual Total,582250.0,35741.0,654259.0
Mountain Rides Transportation Authority,,,2024,Vanpool,0.0,,,,Annual Total,418177.0,6813.0,46922.0
Hopesource,,,2024,Demand Response,0.0,,,,Annual Total,111058.0,8566.0,14990.0
Hopesource,,,2024,Bus,0.0,,,,Annual Total,337071.0,25797.0,124480.0
"Grant County Transportation District, dba: The People Mover",,,2024,Demand Response,0.0,,,,Annual Total,144122.0,7465.0,13139.0
"Grant County Transportation District, dba: The People Mover",,,2024,Bus,0.0,,,,Annual Total,182998.0,8124.0,11505.0
Grays Harbor Transit,,,2024,Demand Response,0.0,,,,Annual Total,392579.0,25327.0,58952.0
Grays Harbor Transit,,,2024,Bus,0.0,,,,Annual Total,1295308.0,50535.0,891944.0
Grays Harbor Transit,,,2024,Vanpool,0.0,,,,Annual Total,184060.0,15081.0,20704.0
"Mason County Transportation Authority, dba: Mason Transit Authority",,,2024,Demand Response,0.0,,,,Annual Total,236746.0,11198.0,51129.0
"Mason County Transportation Authority, dba: Mason Transit Authority",,,2024,Bus,0.0,,,,Annual Total,623135.0,29744.0,481207.0
Jefferson Transit,,,2024,Demand Response,0.0,,,,Annual Total,88820.0,6811.0,13692.0
Jefferson Transit,,,2024,Bus,0.0,,,,Annual Total,644665.0,23263.0,242342.0
"Mt Si Senior Center, dba: Snoqualmie Valley Transportation",,,2024,Demand Response,0.0,,,,Annual Total,212801.0,24155.0,28324.0
"Hood River County Transportation District, dba: Columbia Area Transit",,,2024,Commuter Bus,0.0,,,,Annual Total,367278.0,8018.0,51971.0
"Hood River County Transportation District, dba: Columbia Area Transit",,,2024,Demand Response,0.0,,,,Annual Total,20400.0,2051.0,4314.0
"Hood River County Transportation District, dba: Columbia Area Transit",,,2024,Bus,0.0,,,,Annual Total,101815.0,6532.0,27460.0
"Yamhill County, dba: Yamhill County Transit",,,2024,Commuter Bus,0.0,,,,Annual Total,385621.0,15916.0,114450.0
"Yamhill County, dba: Yamhill County Transit",,,2024,Demand Response,0.0,,,,Annual Total,181823.0,18604.0,34875.0
"Yamhill County, dba: Yamhill County Transit",,,2024,Bus,0.0,,,,Annual Total,62116.0,5369.0,47056.0
Pacific Transit,,,2024,Demand Response,0.0,,,,Annual Total,63154.0,5864.0,14082.0
Pacific Transit,,,2024,Bus,0.0,,,,Annual Total,539920.0,25426.0,78957.0
Malheur Council on Aging and Community Services,,,2024,Commuter Bus,0.0,,,,Annual Total,27426.0,965.0,717.0
Malheur Council on Aging and Community Services,,,2024,Demand Response,0.0,,,,Annual Total,136683.0,8765.0,11905.0
Malheur Council on Aging and Community Services,,,2024,Bus,0.0,,,,Annual Total,30066.0,2754.0,12382.0
Valley Transit,"Wasilla--Knik-Fairview--North Lakes, AK",92459.0,2024,Demand Response,57.63,53444.0,25.0,53444.0,Annual Total,246914.0,16554.0,25523.0
Valley Transit,"Wasilla--Knik-Fairview--North Lakes, AK",92459.0,2024,Bus,57.63,53444.0,25.0,53444.0,Annual Total,346920.0,11536.0,34480.0
City of Canby,"Portland, OR--WA",71317.0,2024,Demand Response,519.3,2104238.0,23.0,37000.0,Annual Total,53792.0,5095.0,11789.0
City of Canby,"Portland, OR--WA",71317.0,2024,Bus,519.3,2104238.0,23.0,37000.0,Annual Total,300819.0,10788.0,81875.0
Sunset Empire Transportation District,,,2024,Demand Response,0.0,,,,Annual Total,77711.0,6191.0,7728.0
Sunset Empire Transportation District,,,2024,Bus,0.0,,,,Annual Total,171293.0,9553.0,66948.0
Okanogan County Transportation & Nutrition,,,2024,Demand Response,0.0,,,,Annual Total,149064.0,11390.0,35296.0
Okanogan County Transportation & Nutrition,,,2024,Bus,0.0,,,,Annual Total,236378.0,8798.0,14387.0
"Council on Aging & Human Services, dba: COAST Public Transportation",,,2024,Demand Response,0.0,,14.0,42230.0,Annual Total,274322.0,10147.0,11327.0
Skamania County Senior Services,,,2024,Demand Response,0.0,,,,Annual Total,131266.0,8760.0,9780.0
Skamania County Senior Services,,,2024,Bus,0.0,,,,Annual Total,152447.0,4930.0,10138.0
"Basin Transit Service, dba: Basin Transit Service Transportation District",,,2024,Demand Response,0.0,,,,Annual Total,80692.0,9751.0,20538.0
"Basin Transit Service, dba: Basin Transit Service Transportation District",,,2024,Bus,0.0,,,,Annual Total,221490.0,14181.0,137674.0
"Senior Citizens of Kodiak, Inc., dba: Kodiak Area Transportation System",,,2024,Demand Response,0.0,,,,Annual Total,39587.0,3256.0,12153.0
Selkirks-Pend Oreille Transit Authority,,,2024,Demand Response,0.0,,,,Annual Total,38959.0,4341.0,16853.0
Selkirks-Pend Oreille Transit Authority,,,2024,Bus,0.0,,,,Annual Total,201307.0,12229.0,150933.0
"Community Connection of Northeast Oregon, dba: NEOTransit",,,2024,Commuter Bus,0.0,,,,Annual Total,59803.0,2436.0,3049.0
"Community Connection of Northeast Oregon, dba: NEOTransit",,,2024,Demand Response,0.0,,,,Annual Total,234735.0,11197.0,25215.0
"Community Connection of Northeast Oregon, dba: NEOTransit",,,2024,Bus,0.0,,,,Annual Total,146125.0,11440.0,36833.0
Glacier Valley Transit,,,2024,Bus,0.0,,,,Annual Total,79868.0,6201.0,73620.0
"Regional Public Transportation, Inc., dba: SMART Transit",,,2024,Demand Response,0.0,,,,Annual Total,42026.0,4614.0,15712.0
"Regional Public Transportation, Inc., dba: SMART Transit",,,2024,Bus,0.0,,,,Annual Total,53468.0,5087.0,96016.0
"Senior Citizens of Sweet Home, Inc.",,,2024,Commuter Bus,0.0,,,,Annual Total,266415.0,12913.0,47721.0
"Senior Citizens of Sweet Home, Inc.",,,2024,Demand Response,0.0,,,,Annual Total,25026.0,2419.0,4084.0
"Senior Citizens of Sweet Home, Inc.",,,2024,Bus,0.0,,,,Annual Total,33896.0,3021.0,6065.0
"Catholic Community Service, Sitka, dba: Catholic Community Service",,,2024,Demand Response,0.0,,,,Annual Total,17995.0,2148.0,3222.0
"Ketchikan Gateway Borough, dba: The Bus",,,2024,Demand Response,0.0,,,,Annual Total,58138.0,5371.0,9349.0
"Ketchikan Gateway Borough, dba: The Bus",,,2024,Bus,0.0,,,,Annual Total,300559.0,16872.0,470996.0
"City of Pendleton, dba: Let'Er Bus",,,2024,Demand Response,0.0,,,,Annual Total,66246.0,9400.0,24588.0
"City of Pendleton, dba: Let'Er Bus",,,2024,Bus,0.0,,,,Annual Total,52944.0,5614.0,16765.0
"City of Woodburn, dba: Woodburn Transit System",,,2024,Demand Response,0.0,,,,Annual Total,59176.0,6486.0,11193.0
"City of Woodburn, dba: Woodburn Transit System",,,2024,Bus,0.0,,,,Annual Total,80506.0,5644.0,58605.0
"Clackamas County , dba: Mt Hood Express and #ClackCo Shuttles","Portland, OR--WA",71317.0,2024,Commuter Bus,519.3,2104238.0,1871.0,421000.0,Annual Total,194656.0,6863.0,52007.0
"Clackamas County , dba: Mt Hood Express and #ClackCo Shuttles","Portland, OR--WA",71317.0,2024,Demand Response,519.3,2104238.0,1871.0,421000.0,Annual Total,293547.0,17132.0,43875.0
"Clackamas County , dba: Mt Hood Express and #ClackCo Shuttles","Portland, OR--WA",71317.0,2024,Bus,519.3,2104238.0,1871.0,421000.0,Annual Total,253151.0,13955.0,32383.0
Lewis County Transit,,,2024,Demand Response,0.0,,,,Annual Total,293447.0,10211.0,20299.0
Lewis County Transit,,,2024,Bus,0.0,,,,Annual Total,660423.0,26954.0,219879.0
"Lower Columbia Community Action Council, dba: Lower Columbia CAP",,,2024,Commuter Bus,0.0,,,,Annual Total,112723.0,3255.0,10859.0
"Lower Columbia Community Action Council, dba: Lower Columbia CAP",,,2024,Demand Response,0.0,,,,Annual Total,13049.0,489.0,292.0
"Wahkiakum County, dba: Wahkiakum on the Move",,,2024,Demand Response,0.0,,,,Annual Total,20451.0,1107.0,914.0
"Wahkiakum County, dba: Wahkiakum on the Move",,,2024,Bus,0.0,,,,Annual Total,138339.0,6055.0,9499.0
Treasure Valley Transit,"Nampa, ID",60976.0,2024,Demand Response,65.86,177561.0,234.0,151487.0,Annual Total,190761.0,10474.0,31184.0
Treasure Valley Transit,"Nampa, ID",60976.0,2024,Bus,65.86,177561.0,234.0,151487.0,Annual Total,367327.0,17277.0,73772.0
"Harney County, dba: Harney Hub Transit",,,2024,Demand Response,0.0,,,,Annual Total,151751.0,10491.0,16878.0
"Harney County, dba: Harney Hub Transit",,,2024,Bus,0.0,,,,Annual Total,49323.0,3880.0,5397.0
"Columbia County, dba: Columbia County Rider Transportation",,,2024,Commuter Bus,0.0,,,,Annual Total,30296.0,947.0,7417.0
"Columbia County, dba: Columbia County Rider Transportation",,,2024,Demand Response,0.0,,,,Annual Total,60720.0,4700.0,10324.0
"Ride Connection, Inc.","Portland, OR--WA",71317.0,2024,Demand Response,519.3,2104238.0,1192.0,1415800.0,Annual Total,305458.0,27517.0,42355.0
"Ride Connection, Inc.","Portland, OR--WA",71317.0,2024,Demand Response,519.3,2104238.0,1192.0,1415800.0,Annual Total,322539.0,18240.0,55813.0
"Ride Connection, Inc.","Portland, OR--WA",71317.0,2024,Bus,519.3,2104238.0,1192.0,1415800.0,Annual Total,310951.0,24874.0,98020.0
"City of Lebanon, dba: Lebanon Interneighborhood Express",,,2024,Commuter Bus,0.0,,,,Annual Total,18113.0,1088.0,2409.0
"City of Lebanon, dba: Lebanon Interneighborhood Express",,,2024,Demand Response,0.0,,,,Annual Total,109332.0,9736.0,46954.0
"City of Lebanon, dba: Lebanon Interneighborhood Express",,,2024,Bus,0.0,,,,Annual Total,24110.0,2895.0,14585.0
"Central Area Rural Transit System, Inc., dba: Central Area Rural Transit System",,,2024,Demand Response,0.0,,,,Annual Total,178875.0,11802.0,21357.0
"Central Area Rural Transit System, Inc., dba: Central Area Rural Transit System",,,2024,Demand Response,0.0,,,,Annual Total,30854.0,3229.0,7760.0
Inter-Island Ferry Authority,,,2024,Ferryboat,0.0,,,,Annual Total,25344.0,2112.0,48554.0
Columbia County Public Transportation,,,2024,Demand Response,0.0,,,,Annual Total,244629.0,10403.0,45106.0
Columbia County Public Transportation,,,2024,Vanpool,0.0,,,,Annual Total,18597.0,465.0,1868.0
Special Mobility Services,,,2024,Demand Response,0.0,,,,Annual Total,17242.0,1728.0,2818.0
Special Mobility Services,,,2024,Bus,0.0,,,,Annual Total,138607.0,5016.0,6147.0
"City of Bethel, dba: Bethel Transit System",,,2024,Bus,0.0,,,,Annual Total,45045.0,5870.0,12014.0
City of Sandy,,,2024,Commuter Bus,0.0,,,,Annual Total,287189.0,12386.0,70434.0
City of Sandy,,,2024,Demand Response,0.0,,,,Annual Total,48201.0,4722.0,10331.0
City of Sandy,,,2024,Bus,0.0,,,,Annual Total,23530.0,1810.0,6999.0
"City and Borough of Juneau, dba: Capital Transit",,,2024,Demand Response,0.0,,,,Annual Total,188602.0,9504.0,17994.0
"City and Borough of Juneau, dba: Capital Transit",,,2024,Bus,0.0,,,,Annual Total,529576.0,38051.0,852070.0
Mid-Columbia Economic Development District,,,2024,Demand Response,0.0,,,,Annual Total,58567.0,5106.0,10480.0
Mid-Columbia Economic Development District,,,2024,Bus,0.0,,,,Annual Total,132249.0,7811.0,17050.0
Coastal Community Action Program,,,2024,Demand Response,0.0,,,,Annual Total,283429.0,13498.0,13048.0
Sunshine Transit,,,2024,Demand Response,0.0,,,,Annual Total,198631.0,8883.0,16784.0
"Gwichyaa Zhee Tribal Transit Service, dba: Native Village of Fort Yukon",Alaska Non-UZA,2.0,2024,Bus,0.0,359299.0,,,Annual Total,12020.0,1525.0,4310.0
Lower Elwha Klallam Tribe,Washington Non-UZA,53.0,2024,Bus,0.0,1895776.0,,,Annual Total,15589.0,696.0,887.0
Lemhi Ride,,,2024,Demand Response,0.0,,,,Annual Total,36614.0,1793.0,10649.0
Shoshone County,,,2024,Demand Response,0.0,,,,Annual Total,23506.0,1026.0,2168.0
Shoshone County,,,2024,Bus,0.0,,,,Annual Total,50032.0,2412.0,14583.0
"Okanogan County Transit Authority, dba: TranGO",,,2024,Bus,0.0,,,,Annual Total,565862.0,19790.0,54779.0
"Okanogan County Transit Authority, dba: TranGO",,,2024,Vanpool,0.0,,,,Annual Total,90543.0,1710.0,10622.0
Muckleshoot Indian Tribe,"Seattle--Tacoma, WA",80389.0,2024,Demand Response,982.52,3544011.0,,,Annual Total,17642.0,1393.0,1240.0
Muckleshoot Indian Tribe,"Seattle--Tacoma, WA",80389.0,2024,Bus,982.52,3544011.0,,,Annual Total,158092.0,12480.0,31957.0
"Morrow County, dba: Morrow County Loop",,,2024,Demand Response,0.0,,,,Annual Total,103678.0,3026.0,3277.0
"Morrow County, dba: Morrow County Loop",,,2024,Bus,0.0,,,,Annual Total,40681.0,2309.0,277.0
"Ninilchik Village, dba: BUMPS (Basic Unified Multi Path Services)",Alaska Non-UZA,2.0,2024,Bus,0.0,359299.0,,,Annual Total,36700.0,943.0,745.0
"Ada County Highway District, dba: ACHD Commuteride","Boise City, ID",8785.0,2024,Vanpool,139.23,433180.0,1664.0,732500.0,Annual Total,1326325.0,28046.0,134302.0
"Boise State University, dba: Bronco Shuttles","Boise City, ID",8785.0,2024,Bus,139.23,433180.0,5.0,29260.0,Annual Total,142309.0,17957.0,160912.0
Kenaitze Indian Tribe,Alaska Non-UZA,2.0,2024,Demand Response,0.0,359299.0,,,Annual Total,79632.0,4764.0,13392.0
Native Village of Unalakleet,Alaska Non-UZA,2.0,2024,Demand Response,0.0,359299.0,,,Annual Total,5528.0,581.0,6013.0
Umpqua Public Transportation District,,,2024,Commuter Bus,0.0,,,,Annual Total,157857.0,5610.0,15319.0
Umpqua Public Transportation District,,,2024,Demand Response,0.0,,,,Annual Total,255471.0,18521.0,25929.0
Umpqua Public Transportation District,,,2024,Bus,0.0,,,,Annual Total,288917.0,14591.0,87509.0
Craig Tribal Association,Alaska Non-UZA,2.0,2024,Bus,0.0,359299.0,,,Annual Total,36659.0,1941.0,1543.0
Petersburg Indian Association,Alaska Non-UZA,2.0,2024,Demand Response,0.0,359299.0,,,Annual Total,12217.0,1028.0,9476.0
"Lane Council of Governments, dba: Link Lane",,,2024,Demand Response,0.0,,,,Annual Total,27718.0,896.0,1749.0
"Lane Council of Governments, dba: Link Lane",,,2024,Bus,0.0,,,,Annual Total,159497.0,5874.0,12506.0
"Rhode Island Public Transit Authority, dba: RIPTA","Providence, RI--MA",72505.0,2024,Demand Response,544.25,1285806.0,1143.0,1048319.0,Annual Total,2528463.0,151941.0,269027.0
"Rhode Island Public Transit Authority, dba: RIPTA","Providence, RI--MA",72505.0,2024,Demand Response,544.25,1285806.0,1143.0,1048319.0,Annual Total,550456.0,18352.0,54425.0
"Rhode Island Public Transit Authority, dba: RIPTA","Providence, RI--MA",72505.0,2024,Bus,544.25,1285806.0,1143.0,1048319.0,Annual Total,9005874.0,520143.0,12691566.0
"Rhode Island Public Transit Authority, dba: RIPTA","Providence, RI--MA",72505.0,2024,Vanpool,544.25,1285806.0,1143.0,1048319.0,Annual Total,559327.0,11032.0,82007.0
Manchester Transit Authority,"Manchester, NH",53740.0,2024,Demand Response,80.63,163289.0,235.0,248263.0,Annual Total,187512.0,15485.0,20048.0
Manchester Transit Authority,"Manchester, NH",53740.0,2024,Bus,80.63,163289.0,235.0,248263.0,Annual Total,732198.0,56454.0,333915.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Commuter Rail,1655.89,4382009.0,664.0,2682227.0,Annual Total,25204170.0,893191.0,29186010.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Demand Response,1655.89,4382009.0,664.0,2682227.0,Annual Total,8764765.0,797866.0,960871.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Ferryboat,1655.89,4382009.0,664.0,2682227.0,Annual Total,286011.0,29425.0,1359001.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Heavy Rail,1655.89,4382009.0,664.0,2682227.0,Annual Total,17431213.0,1459546.0,84772414.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Light Rail,1655.89,4382009.0,664.0,2682227.0,Annual Total,5784593.0,632820.0,36668303.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Bus,1655.89,4382009.0,664.0,2682227.0,Annual Total,19213035.0,2010222.0,83942889.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Bus,1655.89,4382009.0,664.0,2682227.0,Annual Total,1475278.0,176394.0,4880001.0
Massachusetts Bay Transportation Authority,"Boston, MA--NH",9271.0,2024,Bus Rapid Transit,1655.89,4382009.0,664.0,2682227.0,Annual Total,1338267.0,147962.0,9955393.0
Brockton Area Transit Authority,"Boston, MA--NH",9271.0,2024,Demand Response,1655.89,4382009.0,86.0,255876.0,Annual Total,507232.0,54595.0,117238.0
Brockton Area Transit Authority,"Boston, MA--NH",9271.0,2024,Bus,1655.89,4382009.0,86.0,255876.0,Annual Total,1275526.0,123929.0,2436217.0
"Lowell Regional Transit Authority, dba: LRTA","Boston, MA--NH",9271.0,2024,Demand Response,1655.89,4382009.0,282.0,370594.0,Annual Total,411242.0,29628.0,77999.0
"Lowell Regional Transit Authority, dba: LRTA","Boston, MA--NH",9271.0,2024,Bus,1655.89,4382009.0,282.0,370594.0,Annual Total,956896.0,62656.0,839581.0
Southeastern Regional Transit Authority,"New Bedford, MA",61786.0,2024,Demand Response,59.31,155491.0,289.0,308614.0,Annual Total,811226.0,50790.0,104788.0
Southeastern Regional Transit Authority,"New Bedford, MA",61786.0,2024,Bus,59.31,155491.0,289.0,308614.0,Annual Total,1569922.0,129145.0,2822012.0
Berkshire Regional Transit Authority,"Pittsfield, MA",69778.0,2024,Demand Response,30.46,50720.0,384.0,127500.0,Annual Total,265244.0,20905.0,27840.0
Berkshire Regional Transit Authority,"Pittsfield, MA",69778.0,2024,Bus,30.46,50720.0,384.0,127500.0,Annual Total,910323.0,48682.0,539225.0
Pioneer Valley Transit Authority,"Springfield, MA--CT",83926.0,2024,Demand Response,201.77,442145.0,627.0,582689.0,Annual Total,1871621.0,118518.0,186742.0
Pioneer Valley Transit Authority,"Springfield, MA--CT",83926.0,2024,Bus,201.77,442145.0,627.0,582689.0,Annual Total,4702371.0,311848.0,7830329.0
